"","player_name","player_url.x","Season","Age.x","Squad.x","Country.x","Comp","MP","Starts_Time","Min_Time","Mins_Per_90_Time","Gls","Ast.x","G+A","G_minus_PK","PK","PKatt","CrdY.x","CrdR.x","xG_Expected.x","npxG_Expected.x","xAG_Expected","npxG+xAG_Expected","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per_Minutes","Ast_Per_Minutes","G+A_Per_Minutes","G_minus_PK_Per_Minutes","G+A_minus_PK_Per_Minutes","xG_Per_Minutes","xAG_Per_Minutes","xG+xAG_Per_Minutes","npxG_Per_Minutes","npxG+xAG_Per_Minutes","player_url.y","Age.y","Squad.y","Country.y","Mins_Per_90.x","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected.y","npxG_Expected.y","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","player_url.x.x","Age.x.x","Squad.x.x","Country.x.x","Mins_Per_90.y","Cmp_Total","Att_Total","Cmp_percent_Total","TotDist_Total","PrgDist_Total","Cmp_Short","Att_Short","Cmp_percent_Short","Cmp_Medium","Att_Medium","Cmp_percent_Medium","Cmp_Long","Att_Long","Cmp_percent_Long","Ast.y","xAG","xA_Expected","A_minus_xAG_Expected","KP","Final_Third","PPA","CrsPA","PrgP","player_url.y.y","Age.y.y","Squad.y.y","Country.y.y","Mins_Per_90.x.x","SCA_SCA","SCA90_SCA","PassLive_SCA_Types","PassDead_SCA_Types","TO_SCA_Types","Sh_SCA_Types","Fld_SCA_Types","Def_SCA_Types","GCA_GCA","GCA90_GCA","PassLive_GCA_Types","PassDead_GCA_Types","TO_GCA_Types","Sh_GCA_Types","Fld_GCA_Types","Def_GCA_Types","player_url.x.x.x","Age.x.x.x","Squad.x.x.x","Country.x.x.x","Mins_Per_90.y.y","Touches_Touches","Def Pen_Touches","Def 3rd_Touches","Mid 3rd_Touches","Att 3rd_Touches","Att Pen_Touches","Live_Touches","Att_Take_Ons","Succ_Take_Ons","Succ_percent_Take_Ons","Tkld_Take_Ons","Tkld_percent_Take_Ons","Carries_Carries","TotDist_Carries","PrgDist_Carries","PrgC_Carries","Final_Third_Carries","CPA_Carries","Mis_Carries","Dis_Carries","Rec_Receiving","PrgR_Receiving","player_url.y.y.y","Age.y.y.y","Squad.y.y.y","Country.y.y.y","Mins_Per_90","CrdY.y","CrdR.y","2CrdY","Fls","Fld","Off","Crs","Int","TklW","PKwon","PKcon","OG","Recov","Won_Aerial_Duels","Lost_Aerial_Duels","Won_percent_Aerial_Duels"
"29","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2015-2016",30,"Real Madrid","","1. Champions Lg",12,12,1109,12.3,16,4,20,14,2,0,1,0,NA,NA,NA,NA,NA,NA,NA,1.3,0.32,1.62,1.14,1.46,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","",12.3,16,NA,40,NA,NA,3.25,NA,0.35,NA,NA,2,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","",12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","",12.3,1,0,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2015-2016",30,"Real Madrid","ESP","1. La Liga",36,36,3183,35.4,35,9,44,29,6,9,2,0,NA,NA,NA,NA,NA,NA,NA,0.99,0.25,1.24,0.82,1.07,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","ESP",35.4,35,227,98,43.2,6.42,2.77,0.13,0.3,NA,NA,6,9,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","ESP",35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","ESP",35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","ESP",35.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",30,"Real Madrid","ESP",35.4,2,0,0,22,38,50,48,8,11,2,0,0,NA,NA,NA,NA
"31","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2016-2017",31,"Real Madrid","","1. Champions Lg",13,13,1200,13.3,12,6,18,12,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,0.9,0.45,1.35,0.9,1.35,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","",13.3,12,68,26,38.2,5.1,1.95,0.18,0.46,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","",13.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","",13.3,1,0,0,7,26,12,18,3,3,0,0,0,NA,NA,NA,NA
"32","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2016-2017",31,"Real Madrid","ESP","Copa del Rey",2,2,180,2,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0.5,0,0.5,0.5,0.5,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"33","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2016-2017",31,"Real Madrid","ESP","1. La Liga",29,29,2539,28.2,25,6,31,19,6,8,4,0,NA,NA,NA,NA,NA,NA,NA,0.89,0.21,1.1,0.67,0.89,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",28.2,25,162,61,37.7,5.74,2.16,0.12,0.31,NA,NA,6,8,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",28.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",31,"Real Madrid","ESP",28.2,4,0,0,20,44,34,37,8,3,2,0,0,NA,NA,NA,NA
"34","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2017-2018",32,"Real Madrid","","1. Champions Lg",13,13,1170,13,15,2,17,11,4,4,2,0,14.8,11.7,3.3,15,64,32,163,1.15,0.15,1.31,0.85,1,1.14,0.25,1.39,0.9,1.15,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",13,15,78,30,38.5,6,2.31,0.14,0.37,16.1,3,4,4,14.8,11.7,0.15,0.2,-0.7,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",13,319,408,78.2,4084,671,213,241,88.4,80,109,73.4,10,19,52.6,2,3.3,2,-1.3,15,8,11,0,32,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",13,49,3.77,33,1,6,6,2,1,9,0.69,8,0,1,0,0,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",13,552,17,34,189,336,123,548,29,22,75.9,7,24.1,382,2585,1588,64,36,39,17,10,465,163,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",13,2,0,0,6,12,18,12,3,2,0,0,0,26,22,18,55
"35","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2017-2018",32,"Real Madrid","ESP","1. La Liga",27,27,2285,25.4,26,5,31,23,3,4,1,0,25.2,22,5,27,118,99,298,1.02,0.2,1.22,0.91,1.1,0.99,0.2,1.19,0.86,1.06,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",25.4,26,174,72,41.4,6.85,2.84,0.13,0.32,15.7,15,3,4,25.2,22,0.13,0.8,1,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",25.4,615,789,77.9,8268,1746,390,462,84.4,164,212,77.4,26,41,63.4,5,5,4.9,0,38,44,26,4,99,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",25.4,99,3.9,58,1,14,19,6,1,18,0.71,10,0,3,4,1,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",25.4,1087,17,44,350,707,237,1084,51,31,60.8,20,39.2,748,4649,2726,118,52,56,42,27,909,298,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",25.4,1,0,0,19,18,40,34,6,4,1,0,0,51,34,27,55.7
"36","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2017-2018",32,"Real Madrid","","Super Cup",1,0,8,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",0.1,0,1,0,0,11.25,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","",0.1,0,0,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,NA
"37","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2017-2018",32,"Real Madrid","ESP","Supercopa de España",1,0,24,0.3,1,NA,NA,1,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,3.75,NA,NA,3.75,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",0.3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",32,"Real Madrid","ESP",0.3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"38","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2018-2019",33,"Juventus","","1. Champions Lg",9,9,748,8.3,6,2,8,5,1,1,1,1,4.9,4.1,3.2,7.3,37,25,102,0.72,0.24,0.96,0.6,0.84,0.59,0.39,0.98,0.5,0.88,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","",8.3,6,47,11,23.4,5.66,1.32,0.11,0.45,19.1,6,1,1,4.9,4.1,0.09,1.1,0.9,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","",8.3,233,294,79.3,3045,562,135,158,85.4,62,78,79.5,9,17,52.9,2,3.2,2.2,-1.2,17,15,6,2,25,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","",8.3,42,5.05,27,2,3,5,5,0,4,0.48,4,0,0,0,0,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","",8.3,397,6,19,157,225,49,396,27,18,66.7,9,33.3,266,1926,978,37,37,9,21,12,356,102,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","",8.3,1,1,0,7,20,2,19,3,3,0,0,0,20,16,16,50
"39","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2018-2019",33,"Juventus","ITA","Coppa Italia",2,1,119,1.3,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"40","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2018-2019",33,"Juventus","ITA","1. Serie A",31,30,2688,29.9,21,8,29,16,5,6,3,0,22.2,17.5,4.6,22.1,145,130,358,0.7,0.27,0.97,0.54,0.8,0.74,0.15,0.9,0.58,0.74,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",29.9,21,171,62,36.3,5.73,2.08,0.09,0.26,18.6,16,5,6,22.2,17.5,0.1,-1.2,-1.5,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",29.9,915,1114,82.1,12868,2096,554,628,88.2,256,311,82.3,53,75,70.7,8,4.6,3.5,3.4,47,51,39,14,130,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",29.9,145,4.85,92,2,10,23,17,1,14,0.47,8,0,1,4,1,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",29.9,1494,37,79,540,893,196,1488,85,45,52.9,40,47.1,1033,7485,3945,145,106,48,54,39,1274,358,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",29.9,3,0,0,19,50,29,58,6,7,0,0,0,67,32,41,43.8
"41","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2018-2019",33,"Juventus","ITA","Supercoppa",1,1,90,1,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1,1,6,3,50,6,3,0.17,0.33,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",33,"Juventus","ITA",1,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA
"42","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2019-2020",34,"Juventus","","1. Champions Lg",8,8,711,7.9,4,1,5,3,1,1,0,0,4.4,3.6,0.5,4.1,37,25,76,0.51,0.13,0.63,0.38,0.51,0.56,0.07,0.62,0.46,0.52,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","",7.9,4,39,14,35.9,4.94,1.77,0.08,0.21,20.4,9,1,1,4.4,3.6,0.09,-0.4,-0.6,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","",7.9,247,305,81,2917,583,158,175,90.3,66,82,80.5,2,9,22.2,1,0.5,0.7,0.5,5,18,4,1,25,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","",7.9,28,3.54,15,1,7,2,3,0,2,0.25,1,0,0,1,0,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","",7.9,386,3,18,151,223,44,385,22,14,63.6,8,36.4,248,1779,915,37,26,12,15,8,323,76,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","",7.9,0,0,0,8,10,11,11,4,0,0,0,0,19,8,11,42.1
"43","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2019-2020",34,"Juventus","ITA","Coppa Italia",4,4,390,4.3,2,0,2,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,0.46,0,0.46,0.23,0.23,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",4.3,2,20,5,25,4.62,1.15,0.05,0.2,NA,NA,1,2,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",4.3,0,0,0,1,6,3,6,0,0,NA,NA,0,NA,NA,NA,NA
"44","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2019-2020",34,"Juventus","ITA","1. Serie A",33,33,2917,32.4,31,5,36,19,12,13,3,0,28.6,18.4,6.4,24.7,167,118,321,0.96,0.15,1.11,0.59,0.74,0.88,0.2,1.08,0.57,0.76,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",32.4,31,195,67,34.4,6.02,2.07,0.1,0.28,19.5,19,12,13,28.6,18.4,0.09,2.4,0.6,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",32.4,1052,1267,83,13479,2486,666,741,89.9,249,292,85.3,49,65,75.4,5,6.4,4.7,-1.4,51,74,32,2,118,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",32.4,148,4.57,89,1,15,31,12,0,20,0.62,10,0,3,4,3,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",32.4,1699,26,74,638,1002,217,1686,87,53,60.9,34,39.1,1220,7615,4216,167,126,53,72,32,1456,321,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",32.4,3,0,0,25,58,31,36,6,10,2,0,0,68,36,33,52.2
"45","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2019-2020",34,"Juventus","ITA","Supercoppa",1,1,90,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",1,0,5,1,20,5,1,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",34,"Juventus","ITA",1,0,0,0,0,1,0,4,0,1,NA,NA,0,NA,NA,NA,NA
"46","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2020-2021",35,"Juventus","","1. Champions Lg",6,6,569,6.3,4,2,6,2,2,2,0,0,4.4,2.9,0.8,3.6,15,18,70,0.63,0.32,0.95,0.32,0.63,0.74,0.13,0.87,0.48,0.6,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","",6.3,4,21,9,42.9,3.32,1.42,0.1,0.22,19.3,2,2,2,4.4,2.9,0.14,-0.4,-0.9,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","",6.3,174,225,77.3,2259,449,113,134,84.3,39,46,84.8,9,16,56.3,2,0.8,0.7,1.2,9,12,3,0,18,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","",6.3,25,4.17,16,0,3,2,4,0,5,0.83,2,0,1,1,1,0,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","",6.3,286,7,11,121,156,39,284,19,10,52.6,9,47.4,182,841,377,15,22,8,11,9,242,70,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","",6.3,0,0,0,2,7,9,6,2,0,1,0,0,14,4,1,80
"47","Cristiano Ronaldo","https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo","2020-2021",35,"Juventus","ITA","Coppa Italia",4,3,289,3.2,2,0,2,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,0.62,0,0.62,0.31,0.31,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",3.2,2,16,7,43.8,4.98,2.18,0.06,0.14,NA,NA,1,1,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://fbref.com/en/players/dea698d9/Cristiano-Ronaldo",35,"Juventus","ITA",3.2,1,0,0,3,7,0,2,1,2,NA,NA,0,NA,NA,NA,NA
